CNTR_ID,Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
,Low & middle income,LMY,129.0700588,122.927462,125.8723851,135.6875959,146.8108372,158.1812099,159.8645817,163.5643832,168.493075,182.8005566,196.8444552,207.4235202,227.6411604,277.881606,345.5369539,385.4199988,411.6965373,454.1614239,485.0151368,565.8534556,650.8771701,688.5917251,667.7374038,636.1885349,641.9282974,661.7696444,671.691467,678.1252208,718.1233721,764.5210103,831.13572,862.8986897,828.2346207,867.3478449,924.8933607,1022.76356,1099.332005,1143.490367,1086.885285,1047.406794,1131.853533,1130.512546,1171.041078,1301.482909,1519.970533,1785.542874,2093.506221,2563.430854,3032.438757,2924.637284,3524.537759,4092.117677,4297.204573,4492.212639,4573.874501,4244.697188
LS,Lesotho,LSO,40.61407217,41.21115426,47.46421156,52.36208395,56.73456369,58.80401138,59.57415294,61.03246518,62.01099349,65.22907034,66.59170854,72.59645049,75.2508711,110.3623991,134.3860674,130.1556135,125.345694,159.9119051,214.7664704,227.702774,330.0905509,323.8531941,237.9457081,252.658024,210.665492,168.7345479,194.3619927,242.9555189,278.2205457,287.5551419,340.8898691,373.9610731,433.9703345,426.1151116,437.6750561,489.8373657,458.6029246,477.2222978,449.8274486,435.7061756,415.5001187,377.4535887,348.3198669,510.4162979,645.4959592,710.5209821,736.3911944,816.8495857,826.8315402,859.8280659,1087.98277,1241.205706,1158.804222,1064.828322,1034.185288,
,Late-demographic dividend,LTE,154.9390174,142.7875041,147.8547628,156.1437438,168.5972992,184.2973307,199.6389346,197.0155814,196.7349123,214.6255504,238.3752046,259.2708905,290.898965,362.1802805,418.4472894,452.1304381,485.6155682,555.4840105,572.120659,673.4109306,752.7088202,786.7187705,793.8158118,723.7132013,751.6499324,791.0971255,829.1214717,860.6996081,933.6721645,1042.648039,1093.101642,1187.504503,1095.382776,1123.471367,1272.7209,1546.383314,1679.225269,1741.061125,1661.113281,1521.167305,1660.928548,1703.378387,1791.179138,2029.262918,2421.110508,2901.110014,3478.53604,4355.195787,5380.079247,5162.389759,6159.51728,7463.375627,7917.598208,8470.687649,8720.038732,8065.172501
LT,Lithuania,LTU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2168.796099,2328.153808,2830.737533,3166.895648,3113.546428,3297.354701,3530.147337,4146.987928,5505.535669,6706.966998,7863.162009,9240.642548,12297.91535,14961.56818,11837.39103,11988.75797,14367.20932,14342.52348,15694.09629,16489.72898,14172.22107
LU,Luxembourg,LUX,2242.015817,2222.366366,2311.798849,2441.038555,2755.633117,2780.092719,2900.433218,2909.660629,3175.367369,3658.900683,4493.890508,4637.515175,5736.745709,7786.575022,9375.333322,9097.813915,9923.169853,10964.18714,13628.35068,15897.17667,17284.42187,14467.67334,13164.73444,12937.9029,12679.55158,13050.75622,18976.94034,23466.15374,26368.57512,27831.02776,34990.46359,37376.30523,41374.06458,41892.52434,45935.22658,53357.84048,52396.59401,46552.40315,48055.68205,51903.92968,48992.31147,47680.38172,52240.89813,64669.93972,74970.92158,79494.20627,88680.23803,104841.4436,112851.4601,101221.81,103267.2765,113239.561,105447.0932,113726.639,116612.8842,101449.9682
LV,Latvia,LVA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2327.930268,2428.228827,2681.117543,2976.049762,3150.050627,3351.469058,3571.547005,4128.638136,5128.97182,6344.980664,7550.142187,9651.70304,14019.37858,16323.76528,12207.58707,11319.517,13781.20979,13775.26158,15015.83468,15692.19156,13664.94143
,"Macao SAR, China",MAC,,,,,,,,,,,,,,,,,,,,,,,3915.571067,3741.932195,4169.228804,4125.530247,4450.06328,5537.600577,6212.562437,7113.465094,8312.175674,9377.739572,12126.05066,13713.30585,14979.04126,16465.02637,16357.4003,16199.13528,14771.49505,13907.50458,14127.56667,15547.68192,16485.93642,18180.63902,23083.40016,25829.991,30829.26535,37200.10898,41235.0276,41187.79204,52604.32713,67150.27675,77145.0395,90746.10886,96074.83696,78585.87706
,St. Martin (French part),MAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA,Morocco,MAR,164.8011138,158.8932989,181.1009222,196.385092,201.0550731,206.1853151,196.023867,202.5218471,212.3654647,231.6672084,245.4834836,264.5784325,301.7792158,363.6062632,437.6740045,501.1176611,522.3639501,588.0745218,687.529209,806.4213124,1074.4703,858.2774884,833.0228795,746.9646975,665.6276188,658.1314694,836.2444789,916.1914871,1060.885746,1065.39343,1199.190005,1259.476561,1291.740881,1192.179812,1318.996572,1423.673666,1551.582641,1388.100397,1463.302879,1439.534362,1328.172963,1334.115866,1413.238155,1724.525079,1955.141931,2023.252997,2204.258351,2510.983959,2905.95268,2883.850677,2857.673414,3066.503158,2931.4002,3153.772019,3190.310444,2871.513588
,Monaco,MCO,,,,,,,,,,,12479.72526,13812.13591,16732.92588,21421.96461,22707.45604,28249.79145,28813.13083,31432.86944,38355.27622,45845.10983,51526.62064,44364.66135,41377.86644,38883.61382,36379.14555,37552.05564,52162.26894,63049.66215,68427.20662,68574.24526,84289.55954,83727.0488,91651.04996,85421.72583,89415.82812,101963.2221,101315.7077,90909.10287,93110.98102,91398.3113,82537.44647,82542.36444,89009.22023,108889.2173,123289.4941,126599.4033,135629.6057,170472.2849,193648.1322,152877.3657,145221.1916,163351.6467,,,,
MD,Moldova,MDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,972.0930952,832.4334053,626.1293331,640.8298793,461.2009904,476.9873795,462.1720076,528.177763,448.8413622,321.0267965,354.001279,407.7302432,458.6778168,548.2896867,720.9409321,831.2052862,950.6482044,1230.434685,1695.972811,1525.526119,1631.535832,1970.571373,2046.536787,2243.979662,2244.763762,1843.242802
MG,Madagascar,MDG,131.9930878,133.8462235,138.1154367,138.4002537,142.6533296,144.4846299,152.1215709,157.5089598,165.5252097,165.0493941,169.0706629,177.432718,192.9684659,231.1202432,260.5214115,301.3625217,279.7364538,293.7065637,322.8669436,407.0972002,462.142858,400.1637012,382.4222399,371.1104102,302.5923394,286.3297623,317.4368739,242.8775092,224.5414738,222.9305532,266.8922556,222.9855792,246.6148461,266.5990563,228.3049759,234.8927801,287.7714085,247.4504541,252.7817807,243.566786,246.2826349,278.987457,262.7418133,317.4220231,245.6704573,275.5158271,292.9908931,379.067252,472.3791008,417.1783092,414.1427872,456.3293071,444.9584938,462.9739991,467.1303343,411.8160557
MV,Maldives,MDV,,,,,,,,,,,,,,,,,,,,,268.2779859,273.334332,282.2062969,328.0973756,598.8250618,670.8217291,722.9464493,695.7041081,803.5498797,875.2379243,986.646813,1076.952831,1217.322045,1331.928274,1452.589319,1564.662569,1719.016519,1925.089403,1992.975637,2104.427691,2182.997011,3028.343042,3066.882655,3432.247841,3853.333408,3488.493769,4428.522898,5002.862285,5850.203319,6017.583854,6330.79498,6497.550443,6529.97807,7112.46822,7640.647153,7681.075767
,Middle East & North Africa,MEA,,,,,,,,,243.4253432,264.2167399,286.7023561,326.755678,387.3684774,508.2816651,900.9913011,962.2019025,1167.121205,1312.365778,1354.240117,1716.221306,2156.692481,2157.958614,2076.011133,2038.869046,2002.099511,1966.325872,1946.071578,1747.534242,1683.721943,1689.502853,2136.323906,2085.858644,2233.381563,2198.268307,2239.048173,2483.313956,2754.498341,2799.932041,2667.316996,2802.032508,3064.504394,3017.638867,2950.510725,3261.953485,3720.489504,4394.485383,5038.690138,5850.267084,7151.914038,6241.571658,7116.032031,8359.308305,8872.091234,8768.344924,8470.160059,7342.261418
MX,Mexico,MEX,342.0161873,359.2909945,374.4454302,403.8241804,463.8963314,489.2027718,528.9442771,559.9119199,600.5618042,644.8579501,683.1022062,729.7321293,814.3117797,964.8753532,1218.073109,1445.71241,1421.651108,1271.817118,1552.692135,1987.638324,2803.318841,3524.741585,2394.564422,2008.095651,2319.45796,2385.757782,1639.74041,1740.869013,2227.405173,2657.600428,3068.702424,3600.045185,4080.452175,5544.932462,5690.674713,3640.833419,4131.805706,4907.333152,5038.629775,5722.122139,6649.716534,6952.289039,7023.787276,6673.166974,7115.121769,7893.968234,8666.335353,9222.883991,9578.570562,7661.208405,8861.49372,9730.277761,9720.561674,10197.44456,10350.81469,9009.261163
MH,Marshall Islands,MHL,,,,,,,,,,,,,,,,,,,,,,972.566233,1047.51905,1196.417825,1234.555747,1144.649658,1392.657264,1494.329506,1604.248462,1589.024949,1659.112051,1701.841959,1844.052489,1987.153361,2136.761769,2356.526852,2156.896317,2056.001496,2093.564732,2073.486695,2126.832872,2206.656116,2391.347403,2434.761306,2517.693389,2645.981405,2758.382926,2878.464877,2925.900483,2907.631468,3124.343448,3290.029185,3502.260704,3602.853944,3529.748303,
,Middle income,MIC,133.4527653,126.8583557,129.9368166,140.2294824,151.9405618,163.6005525,165.0648732,168.8868442,174.2910466,189.3878024,204.0792302,215.0622251,236.1552051,288.9041849,360.073938,401.3451776,429.582998,474.2812904,506.4776455,591.4388104,681.4990525,722.4880023,700.0478471,667.1772659,674.3632014,695.3530939,704.5108302,711.0772958,753.6080936,804.7791171,876.1419883,910.8841823,877.1883078,920.7928666,987.1743284,1092.278449,1174.813434,1223.612525,1163.333605,1121.826236,1212.5667,1214.928866,1259.521697,1402.267678,1640.887744,1931.142208,2269.658298,2784.615518,3298.652437,3182.662927,3848.124034,4477.332797,4708.556862,4928.728967,5023.487629,4667.561011
MK,"Macedonia, FYR",MKD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2240.140336,2360.997767,1171.765237,1297.859379,1728.51994,2277.59157,2258.159242,1896.728172,1799.701399,1837.230208,1875.127132,1835.014521,1980.752878,2431.836776,2787.773056,3063.595426,3351.30259,4063.74594,4821.540575,4566.341332,4561.177546,5079.962079,4709.511628,5219.535681,5453.281275,4852.657847
ML,Mali,MLI,,,,,,,,48.27986653,59.46753934,57.99181573,60.47566223,71.15468028,79.15746642,90.10012851,84.59762045,128.1510713,142.3759392,156.3994804,178.9793167,229.3335685,248.1890211,212.7451748,180.5623382,172.063174,160.2763958,177.7598857,232.7601708,258.9599764,264.84064,262.1523172,316.1858565,314.1085157,318.3700932,308.6345744,221.859916,280.7307872,280.8210863,265.2542972,279.5986937,320.3511094,267.4164348,304.6129887,331.805202,389.0773607,436.4358059,484.8106143,518.3944292,592.0169225,685.5477913,692.8426783,704.0646209,829.8492313,772.2499217,798.3184808,842.1143372,744.3461061
MT,Malta,MLT,,,,,,,,,,,828.4448343,874.0611461,975.720863,1143.666676,1245.318421,1560.105097,1726.559135,2037.864767,2558.735434,3195.512396,3948.267165,3898.369997,3787.917514,3526.915361,3332.821024,3322.308159,4194.533622,5083.801082,5814.449842,6040.839467,7192.394285,7688.027507,8365.0131,7428.475601,8149.416324,9717.501938,9852.310011,9683.145408,10091.2798,10301.42329,10377.03732,9967.790407,10849.75028,12844.58799,14064.2296,14834.43237,15705.34022,18356.96828,20895.7805,19636.00628,19694.08316,22347.70842,21176.30998,22776.19469,,
MY,Myanmar,MMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1421.483864,1106.991576,1203.844721,1203.505387
,Middle East & North Africa (excluding high income),MNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1202.297754,1207.04929,1348.28951,1532.08108,1542.584526,1535.754987,1593.911204,1621.864704,1648.904542,1573.346232,1744.983952,1964.767758,2277.65486,2600.077471,3160.323119,3838.847182,3629.185818,4106.108526,4663.146626,4968.258376,4738.061926,4378.61083,
ME,Montenegro,MNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1627.042893,1909.635435,2106.339013,2789.081582,3380.199535,3674.52653,4383.595097,5957.145693,7325.703474,6698.079439,6682.281158,7318.74469,6586.721279,7186.811455,7378.044404,6415.034084
MN,Mongolia,MNG,,,,,,,,,,,,,,,,,,,,,,1332.637488,1435.767097,1495.016569,1121.665962,1137.687986,1465.446919,1485.538165,1533.443572,1670.694431,1172.443066,1072.634868,587.3003521,339.5194007,405.9719883,631.915161,580.9100758,505.6031387,477.35013,445.0063899,474.2129566,524.024766,571.5383906,646.1191681,797.9051521,998.8222994,1334.405712,1633.384335,2138.37674,1717.073137,2650.346885,3772.931547,4377.23887,4400.614515,4201.737711,3973.439834
MP,Northern Mariana Islands,MNP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ,Mozambique,MOZ,,,,,,,,,,,,,,,,,,,,,295.4212352,288.8452247,288.9309671,253.6076186,260.0774546,340.2459027,398.5809209,179.1030169,159.5053318,175.5510596,187.8638173,237.886072,161.3051156,162.0765429,160.1679279,158.4693492,214.7273267,250.536308,281.4076755,298.3297189,274.6562556,253.6631646,260.0436726,280.8725683,332.882912,365.5968499,382.3779583,418.9129864,499.8870858,461.4252187,417.5012315,524.8914529,564.8124631,605.2344447,622.6380644,525.0081551
MR,Mauritania,MRT,107.9147753,121.9694021,122.2525392,121.5765542,157.6112047,174.0959133,176.479287,181.7205204,194.442512,178.9256442,182.2149847,191.9371188,217.5932211,266.1680442,321.3408833,358.1855732,383.4400368,384.0773828,375.8115098,432.0268397,462.191764,473.8387112,461.8665222,471.7738564,422.9721744,386.6722991,442.1954532,487.7463355,499.6125263,498.5242299,503.8387137,693.8203377,684.2155898,567.588971,580.5384571,606.3913117,600.1377127,566.1714107,538.9589654,534.5120054,477.1129881,463.2714185,459.1255459,525.4587743,598.2105479,692.5759654,937.9827017,1008.554705,1180.549514,1045.790409,1207.827458,1402.669129,1385.004682,1457.836387,1370.985212,
MU,Mauritius,MUS,,,,,,,,,,,,,,,,,779.9042139,897.6692816,1092.272175,1280.390754,1176.49933,1170.047965,1091.094696,1093.009079,1032.310237,1058.905978,1428.537341,1822.975605,2054.639924,2084.262361,2506.184933,2669.326279,2973.205385,2973.793608,3197.336958,3599.551751,3899.442435,3646.637842,3593.241569,3651.231078,3861.038543,3792.187577,3957.512906,4623.351784,5229.873568,5116.039642,5455.06563,6285.78905,7749.318438,7082.2957,7772.100057,8984.629769,9113.640643,9479.86959,10002.87048,9116.827715
MW,Malawi,MWI,45.03397732,47.18341349,48.3875958,49.28048605,49.13432323,56.53566768,62.62432469,63.30641924,56.09218602,59.27142699,63.10525342,77.27073151,83.56382992,88.91626588,106.7115471,115.8545607,122.8834165,143.2651272,163.4157961,176.7765981,200.8140327,195.6092415,182.0129773,183.6825066,175.2660642,157.009062,155.3958906,145.9053706,160.0664763,175.2657591,199.8920812,229.4346495,185.8457706,213.5208354,121.5144013,142.2661985,227.9496562,259.5642989,165.7193407,163.1898022,155.7643582,149.3672432,296.5202605,265.4293545,280.1773587,286.7851511,304.904164,328.4051887,382.6780362,432.0680766,471.2077524,525.6517393,383.9694598,340.8794205,362.2474866,381.3705362
MY,Malaysia,MYS,234.8024573,225.6211258,229.7727632,278.922668,287.9594281,308.9241864,319.3296397,315.362933,320.972543,344.4015618,354.2305146,379.5663352,440.0727011,652.622661,789.6332561,755.2766325,877.0181368,1019.212605,1240.050779,1570.86727,1770.167447,1763.356326,1843.039431,2033.01647,2213.701713,1979.160599,1709.712852,1926.643913,2050.448532,2193.958666,2417.436902,2626.574975,3080.868615,3395.525947,3685.935138,4280.016572,4743.688487,4585.691035,3227.808418,3456.500395,4004.557191,3878.771409,4132.667741,4431.239455,4924.585852,5564.173231,6194.671905,7240.681967,8486.599333,7312.008314,9069.041757,10427.75605,10834.65908,10973.65594,11307.06495,9766.165752
,North America,NAC,2942.62887,2990.766281,3153.88605,3281.351235,3478.085861,3727.140165,4040.87901,4227.761864,4575.14811,4906.852508,5140.490459,5525.142965,6017.694952,6657.814444,7222.982749,7787.748573,8627.878194,9414.663527,10441.60877,11531.25921,12454.59512,13827.11833,14242.80861,15347.14153,16809.36509,17855.70724,18651.91897,19720.68569,21224.34569,22694.96805,23696.37127,24131.30752,25021.26256,25822.08039,26988.83444,27968.72921,29189.84619,30604.98659,31761.24161,33397.98091,35242.0642,35942.43627,36794.85361,38550.0799,40948.23418,43514.08192,45849.04082,47723.72747,48232.31001,46394.38485,48289.71759,50016.95944,51545.16264,52627.00974,53982.33165,54580.04766
NA,Namibia,NAM,,,,,,,,,,,,,,,,,,,,,2404.100748,2184.00316,2013.761505,2133.694745,1763.057013,1405.785984,1520.56914,1852.504065,1922.410315,1871.793321,1981.251916,2054.863396,2278.09468,2063.813515,2264.654742,2383.293942,2313.509303,2333.573585,2114.197108,2056.163961,2059.409015,1836.755321,1716.895883,2489.893946,3298.90165,3582.25982,3884.646834,4195.936393,4011.301169,4123.939997,5143.130676,5539.61516,5679.829129,5420.81169,5342.94446,4695.76515
NC,New Caledonia,NCL,,,,,,1763.475067,1756.219653,1865.665999,2165.901146,2529.89264,3203.711446,3446.952794,4031.016039,4220.1935,4865.650375,6163.380119,5957.541117,6158.946739,6152.782529,7561.192276,8443.107052,6817.832529,6208.782634,5540.234973,5249.0536,5534.631413,7634.3344,9271.735404,12665.66323,13092.26473,14800.02869,15133.16224,16261.29693,16640.80235,16037.02524,18721.05644,18257.21505,16341.58735,15387.86958,14611.8328,12579.59511,,,,,,,,,,,,,,,
NE,Niger,NER,132.4002367,139.0486106,147.8437074,158.322902,152.897426,171.7122534,174.1715039,160.6053689,150.5757957,143.028176,144.5108561,150.0228319,156.2741891,193.634415,204.1355423,202.8012087,200.0646135,235.8308003,314.8296789,363.7573696,420.6704392,354.1562328,320.2893092,278.5582634,219.66614,210.6677157,270.7885391,308.7041762,306.2612304,284.1221367,313.5376232,284.9839054,277.7654527,183.9772967,172.9386001,200.8994917,204.888293,183.4781735,199.0612129,186.4996546,160.2183423,167.0912301,179.7352705,218.047123,234.9104279,252.5046155,260.56377,295.3931987,358.1914055,344.3756411,351.0062183,378.2005466,393.643423,417.6703093,431.3816821,358.958152
NG,Nigeria,NGA,92.81186753,96.81156381,104.1940164,107.3292194,112.9337306,116.9305302,124.0210799,99.16667552,96.95829504,120.9311692,223.5068045,159.8115435,208.6445369,251.5179124,401.6785825,437.0120867,554.9527958,534.4482794,525.4882577,659.8775375,871.145818,806.5078396,661.2323763,444.6490921,348.526326,344.1410837,240.6173966,272.5077315,256.3758413,260.04757,321.6683709,279.2757823,291.2834845,153.0756655,171.0247982,263.2880379,314.7399021,314.2998494,273.8697972,299.3567659,377.5002693,350.2601822,457.3970476,510.2962953,645.7638712,804.0059952,1014.734742,1131.147695,1376.857449,1091.968527,2314.963537,2514.148622,2739.852189,2979.84415,3203.244296,2640.290739
NI,Nicaragua,NIC,128.0350675,133.3829964,142.7380013,152.9767133,173.3762669,273.5775198,285.681622,300.0803746,307.0127756,322.4231098,324.6618415,335.0930956,344.5671352,415.6298794,561.0198553,565.5139321,636.893427,748.8721936,694.1657642,496.4913623,659.8028888,740.3372718,714.4463927,780.3715368,861.3934239,723.5465335,760.0382821,991.8258118,662.953573,249.8444627,243.5613194,351.3978396,413.9198799,396.7974009,854.5495269,897.7156165,916.5190995,917.1286485,951.8731568,981.020291,1016.021552,1043.600758,1010.146886,1015.565895,1091.505157,1175.116443,1245.142099,1350.587222,1517.803611,1478.971389,1523.481469,1679.7482,1776.209244,1829.024989,1960.490908,2086.895003
NL,Netherlands,NLD,1068.784587,1159.392357,1240.677894,1328.036649,1541.947365,1708.096356,1835.801424,1991.360686,2185.248659,2446.335454,2889.714799,3335.493613,4052.06603,5277.350026,6358.772384,7241.886068,7824.532711,9049.812484,11036.70732,12635.19573,13615.83707,11373.41269,10931.33842,10544.0459,9849.821967,9799.443038,13607.92719,16496.29599,17518.02876,17175.64537,21019.12567,21454.86289,23598.95076,22827.30004,24331.75402,28884.71352,28698.66602,26404.98673,27533.60679,27951.73429,25921.12794,26584.12169,28817.32321,35245.16407,39954.64222,41577.16009,44453.97119,51241.31562,56928.82048,51900.34009,50341.25192,53537.27515,49474.70561,51425.07899,52138.68392,44433.41433
NO,Norway,NOR,1441.75566,1560.324931,1667.24743,1775.582655,1937.884614,2164.468823,2317.194884,2514.043772,2662.117492,2875.235844,3306.219476,3736.348737,4413.575692,5689.588807,6811.527337,8204.451512,8927.201627,10266.12067,11462.64159,13046.53722,15772.24091,15512.5067,15224.89391,14927.51748,14989.48577,15753.55277,18883.2658,22505.89771,24207.28147,24281.09614,28242.94374,28596.933,30523.98506,27963.66522,29315.84191,34875.19739,37321.44339,36628.51742,34788.77856,36371.39579,38146.71539,38549.58934,43061.15038,50111.65445,57570.26916,66775.3944,74114.69715,85128.65759,96880.50961,80017.77681,87646.2701,100575.1173,101563.7027,102910.435,97429.70848,74734.56409
NP,Nepal,NPL,50.5456097,52.07553568,55.32309238,47.12835292,46.27792263,67.42473011,81.68982462,74.46393204,67.00984506,67.11324459,72.24302886,72.16585254,82.00804265,76.22531682,93.4855992,118.3603729,106.7546917,99.35477611,112.7394167,127.1955975,130.6854351,149.3429294,153.5921625,153.2957765,157.9970217,156.7465278,166.7907662,169.2553069,195.1840608,192.7888638,193.5556313,203.8472967,172.0775865,180.1850079,194.9610926,205.7465272,206.4409708,219.6310635,212.3742546,215.8966735,231.4329676,248.8329359,246.8035835,254.5539382,288.6695954,318.7480983,350.608465,396.1697728,476.5565582,483.4034115,595.4275198,695.8831983,685.4967586,692.3363094,701.6800634,732.2987163
NR,Nauru,NRU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NZ,New Zealand,NZL,2312.949992,2343.292213,2448.628633,2622.220271,2813.546976,2151.294927,2191.312542,2188.399139,1885.156152,2077.895543,,2773.323107,3294.648943,4323.196535,4610.114386,4171.76974,4373.840998,4950.271732,5936.650405,6667.816472,7467.478059,7813.887543,7656.475732,7598.106618,6713.599457,7600.72277,9427.716616,12331.10587,13758.95945,13312.2062,13663.2011,12230.07345,11792.98869,13094.19063,15280.48144,17400.42018,18794.43604,17474.02032,14738.3076,15321.95319,13641.10272,13882.85683,16874.31232,21913.70817,25420.23488,27750.89515,26670.86452,32509.73471,31287.61364,28200.94193,33692.1696,38426.69533,40066.5648,42928.09633,44380.42658,37807.96728
,OECD members,OED,1361.926135,1409.497141,1501.237728,1595.823288,1721.250333,1845.697039,2002.665891,2124.880452,2279.76148,2472.236739,2680.186544,2934.240081,3365.027455,4022.139569,4456.824586,4941.338613,5307.649731,5928.34715,7051.794059,8072.869047,8881.078962,8961.417386,8754.155326,8973.524736,9315.589767,9753.213516,11728.1162,13470.89554,15079.73401,15672.15118,17511.78649,18354.63418,19554.37939,19669.74668,20829.79507,22643.16937,22655.63411,22165.90746,22205.84942,23167.07949,23477.2259,23102.34229,23946.85634,26647.2196,29450.68087,30896.75165,32349.20357,35119.06413,36870.67576,34257.16504,35676.84458,38055.8694,37759.53153,37856.03439,38307.16941,35783.05798
OM,Oman,OMN,,,,,,101.2468214,105.5443028,162.3224926,277.9308239,342.5001673,354.1062183,401.9046458,472.557281,598.6041823,1954.894726,2377.091342,2760.526561,2803.388304,2653.276529,3419.275063,5181.817158,5947.426921,5856.339798,5828.803849,6164.849381,6677.481724,4690.490059,4820.013142,4994.503527,5380.229641,6448.134853,5993.348171,6289.301294,6046.230265,6038.149179,6297.197627,6882.594636,7109.660475,6330.726745,7059.214725,8710.987805,8559.565811,8670.263784,9070.494699,10115.04361,12398.59435,14575.1604,16225.65999,22963.37816,17518.83331,19920.64957,21164.33576,21533.8076,20011.34778,19309.61245,15645.08073
,Other small states,OSS,,,,,,,,,,,,,,,,1088.069238,1325.384361,1462.816237,1581.291793,2009.627977,2728.364381,2680.86235,2474.237685,2280.297425,2241.294719,2076.6945,2046.755739,2366.461007,2590.918781,2646.671227,3094.939876,3117.252314,3335.78547,3117.35614,3209.320458,3628.642525,3763.46745,3836.583083,3690.688958,3895.964964,4319.298926,4217.37874,4472.611228,5455.816075,6630.047245,7873.252155,8998.341707,10710.07587,12734.32245,10593.01838,12047.89984,14719.45131,15110.52145,15429.9989,15653.19829,12846.26895
PK,Pakistan,PAK,82.54078015,88.16560189,89.83090452,93.98173476,103.5285798,115.7296708,123.8941777,138.1453203,146.9698716,152.6710768,172.6003963,177.6172735,151.7593585,100.2959579,135.2324607,169.7821034,193.8212997,213.1818892,243.4304155,260.7704168,303.4340421,348.2465514,368.2953957,332.6032217,349.3016551,337.9254479,335.0491892,339.2773911,379.3378132,384.2988266,371.817707,410.8302765,428.0656441,441.5721331,434.0301412,494.5852085,503.749452,484.5586947,471.1023571,465.9272423,534.915837,511.8111261,501.1854545,565.3238448,652.020213,714.03681,876.9511089,953.795686,1042.801705,1009.799319,1043.300205,1230.815428,1266.380758,1275.71275,1315.267622,1428.988637
PA,Panama,PAN,388.6014419,420.6991871,444.5300622,478.2017462,498.43286,531.491366,562.3328323,608.2610848,635.735575,677.9681106,708.2735851,776.7479382,829.7547323,923.006042,1026.403467,1119.239437,1158.016455,1196.801164,1383.840963,1545.469617,2039.047345,2253.814922,2432.673956,2441.006946,2491.08879,2577.293766,2620.042237,2574.970325,2178.850687,2138.752935,2276.681721,2451.908735,2730.532864,2921.531506,3052.416987,3057.241105,3531.642113,3742.755471,3975.948991,4083.949528,4062.392683,4050.026645,4132.064331,4275.983502,4604.436193,4933.050031,5370.548926,6095.280418,7008.98825,7471.341386,7987.060372,9335.691621,10672.35895,11786.63317,12712.43133,13268.11374
PE,Peru,PER,248.8400112,272.7245605,300.4146096,319.7973194,375.9751333,432.9976554,498.0229031,490.9389457,442.1436413,481.4690983,542.3209165,588.8478359,635.690295,740.8016556,909.5328915,1077.706606,992.2903039,886.0412333,737.4949313,918.3375494,1017.079971,1184.432018,1164.096725,904.8910996,897.0340057,824.2538562,742.1391698,985.4106024,718.7983416,1024.993383,1177.920121,1514.720686,1547.294318,1476.254783,1849.835921,2162.757199,2208.401712,2289.16201,2164.088509,1929.983813,1967.24321,1964.573039,2046.377424,2191.37156,2445.446488,2714.480116,3143.550031,3611.204843,4244.539661,4178.820714,5056.295313,5731.698868,6389.630576,6609.713369,6549.389229,6121.864473
PH,Philippines,PHL,254.4315329,267.1507351,156.6816855,168.0148417,175.9297227,187.1130155,199.9364147,207.4246856,224.6233013,241.7030253,186.7692752,201.0334883,211.3997053,258.3633825,343.24295,360.6713341,402.6655643,450.1234868,506.087961,596.3993456,684.6513918,731.7296305,741.7871375,645.4592739,594.0252505,565.7621661,535.2377858,579.2070504,643.8249069,704.9907929,715.3107015,715.1252434,814.0325684,815.6645634,939.1022023,1061.347899,1159.730934,1127.345617,967.1935906,1087.958344,1039.701796,958.011579,1000.777728,1011.286644,1080.086184,1196.539849,1395.212633,1678.851988,1929.132897,1836.87412,2145.240007,2371.853537,2604.655997,2786.950468,2872.512165,2899.375278
PW,Palau,PLW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5095.63258,5420.140909,5187.555052,4644.050168,4970.365963,5519.385685,6114.891212,6246.923798,6333.405312,6011.494862,7786.586002,8245.722531,8352.490421,8116.751269,8851.300177,9710.152208,9729.162502,9742.519137,9793.839917,9162.406606,8978.993649,9701.057944,10319.9075,10932.64496,11892.68616,13498.66141
